Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Afghanistan,AFG,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,979344507.8,2023034713.1,2143951791.1,2480214113.7,2435844906,2485331046.1,2580623924.1,2587774666.5,2529865267.8,2596917266.2,2596050086.4,2751986638.9,2678760424.2,2661685956.5,3040072312.4,3555784339.6,3393247241.7,3428116975.5,3344095867.1,..
Afghanistan,AFG,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2496,1.3852,0.4823,0,2.9999,0,0,0,0,0,0,0.5705,0,0,0,0,0,0,0,..
Albania,ALB,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,511485756.3,632621789.2,786033591.2,883115193.8,458862737.5,491993448.6,517675961.3,624791791.8,773092900.6,1122055223.3,1154309753.2,1180989821.7,1550807967.9,1604463698.8,2126952749.1,2517944832.6,2968003033.7,4258015319,4606466990.7,5437682810.5,6485279264.8,7385570078.1,8648154911.3,8512992906.4,8447105962.8,8516021767.5,9801555134.1,9651016801.8,9274431083.1,10477651758.8,11054994588.4,10420148491.4,11315021852.5,10712630800.8,..
Albania,ALB,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6757,1.8262,0.598,1.6894,3.3454,1.387,3.3275,2.6332,1.9061,3.459,3.2367,1.2416,1.7934,2.3309,2.0165,2.172,4.074,4.2726,7.072,5.981,2.2381,1.9022,1.9787,1.3006,3.4162,0.6807,1.6625,3.2853,1.317,2.6339,2.416,4.2443,5.1513,3.9176,..
Algeria,DZA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,939559305.4,1260807888.7,1549785827.5,2991368810.9,3365980296.4,4632815496.7,6114379902.6,10598959726.9,15733600491,18505548616.7,19363299072.8,18370318142.2,17639470178.6,16367488197.1,15890285871.5,18260741782.4,22649736536.7,24448828591.3,26101327226.2,27248503765.9,28153911739.3,28489965549.1,27351247767.3,26274665108.1,30239373924.7,33048876968.7,33651326322.4,30896804008.7,30686949509,28203525381.3,25461612754.1,22747999963,23038055336.5,23769764316.8,22415803094.9,17082050354.3,5899332942,6130437725.6,6240595213.8,7414345918.6,7253019348.3,6054554674.7,5516939176.2,5247039317.8,5521236298.5,4671438792,5463041852.5,5706819221.4,5710492428.3,5492379098.5,5177879567.2,7378780279.1,7129258689.2,7315267064.9,6898271361,..
Algeria,DZA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,5.6541,5.5127,6.0445,8.8595,6.7695,7.6079,7.9768,7.8177,8.8565,9.7661,8.1414,8.2964,9.4677,9.9482,9.6788,8.4048,7.2835,7.2833,7.45,7.7248,8.4125,7.3509,5.6606,5.2402,5.4413,6.5051,5.4714,5.5251,5.3703,4.8862,6.1835,3.214,2.9496,2.4822,3.5068,2.2733,1.7825,1.7126,3.8165,1.7888,0,1.9848,0,0,0,0,0.7499,0,0,0,0,0,0,0,0,..
Angola,AGO,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7288778066.3,8591895991.1,9000344458.8,10059207810.7,10571384637.8,11292755787.9,11502043062.1,10545818707.6,9948274153,10784076259.7,10673241870.4,9763465564.4,8776917205,9119036718.7,9114598189.4,9801188917.7,12238371900.2,9905180985.8,11941803690.9,15596027678.7,20277281252.9,26795572704.5,34679553283.4,36165323895.3,43350110779.1,45924334305.5,48771532654.3,57434097528.2,58745881698.6,61791490176.7,62292159789.9,65405244103.7,66019700768.5,60445747533.3,57273124300.5,58733063313.6,..
Angola,AGO,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8966,6.931,4.9889,5.559,6.5614,6.9072,8.0972,7.285,7.6064,6.9622,7.8202,4.829,5,5.1683,3.558,3.0216,6.5605,4.6622,4.9243,4.5562,4.4514,3.7528,3.901,3.0584,3.8841,4.0483,5.0511,4.28,5.3494,5.5898,6.3574,3.7828,3.2321,5.0408,5.5487,5.0561,..
Argentina,ARG,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5893191433.6,6353903964.5,6893803268.3,7374621350.5,7798525658.1,7901576052.9,9501611014.5,11675739426.3,13507657037.8,21176835027.4,27322463712.9,35809463187.8,43787004262.2,46108319454.6,49060805832.6,51156733946,52688148843.8,58722673496.6,59015245403.5,65538413075.1,62477601311.9,65672366930.1,68605638952.4,64681387080.3,75094061335.7,98773122012.7,111145506414,128251441841.7,141504501057.7,151913800711.3,150062928187.3,152649929432.5,148320192549.3,163442688409.3,167999635827.3,130788488210.2,118921233033.8,120818039247.5,129751137881.3,133694134247.7,126641509908.2,142883776038.3,139876851066.6,150224280402.1,153793074987.6,177183976465.6,181637286190.7,225923967186.1,277825747406.2,280683596388,255603072878.8,246114307414,248976650822,252793904703.1,242357155703.1,..
Argentina,ARG,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,7.1894,7.5483,8.3691,8.5995,8.7932,7.6898,7.332,7.8457,9.5442,11.228,13.6681,11.8227,10.7791,11.8806,9.2017,10.1682,8.0037,8.2656,7.7029,8.0371,6.3707,7.9056,8.2112,7.0487,7.0792,6.8868,8.3067,8.1747,8.8656,9.6052,9.9308,6.2032,2.9231,3.3738,2.6655,4.9214,5.5382,6.5279,4.138,1.8326,2.6172,5.4845,1.9832,2.7234,5.6936,3.5964,10.0438,4.8113,7.9457,9.2428,2.4469,1.9128,1.2953,5.8951,5.0819,..
Armenia,ARM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133922025.2,214328549.4,370656928,520544050.4,638485619.5,804242112.9,1022596079.8,1018418173.9,1410424531.1,1719549290.3,1996130970.2,2107914571.2,1969824792.5,2138883502.7,3081934925.4,3612490093,4934959249.6,6307170668.6,7410792665.3,7640566516.3,8681090391.3,8555656187,8831021220.8,9855623087.1,10228295738.5,10725730268.9,11884488146.3,13061785395.5,14039607363.2,15931152887.6,15838832193.4,16396165488.7,..
Armenia,ARM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3874,3.5711,1.3294,1.845,2.1033,1.4473,0.7746,0.75,0.7695,0.75,0.75,0.75,0.7897,0.75,1.4694,1.2215,2.858,1.8319,0.9465,1.7646,4.4484,1.307,3.3936,1.6275,2.2209,3.4517,2.9899,1,2.9996,2.0782,4.8622,4.0204,..
Azerbaijan,AZE,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35540000,112814844.4,320987667.6,438309868.3,508060653.1,706603152.3,1289063609,1585215993.3,1519801453.6,1701647122.3,1959261793.7,2192577447.2,2270055653.1,2820389403.5,3924409213.9,4522619511.2,4579733732.4,7285505104.2,7722133655.1,10856678607.3,10596759022.3,12117384320.8,13179085411.9,14469746198.7,15297961777.3,16463882677.6,16437653830,16384510859.4,15577206234.4,15457490377.2,14989804725.5,12199421517.2,..
Azerbaijan,AZE,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.2105,6.2663,1.3703,2.3869,3.5533,2.7338,1.641,5.4044,1.3581,0.75,1.5518,2.7146,3.0047,4.5136,5.5128,3.6922,1.937,2.0035,1.7994,2.3694,0.7589,3.4314,0.9812,3.9318,3.4632,2.0735,3.3199,1.1525,0.8251,7.0508,1.5268,5.1893,..
Bangladesh,BGD,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,146504255,497826100.3,1257484131.2,1680485423.5,1993989051.5,2331728887.3,2820088627,2967069235.7,3802228595.2,4209310810.8,4940329805.1,5346293426.4,5541814231.1,6530064193.2,7913829647.5,9737967442,10275887393.3,10701050528.9,12291780361.5,12997665568.6,13427954471.8,14125214056.8,15490545904.5,15734744113.2,15169074222.9,14257776105.5,15507392996.3,16449663349.3,15600564697.1,14978802400.8,16687587182.1,18440377575.4,19714073691.8,18503086016.3,20160932717.1,21523544177.4,23346917708.3,25377795050.4,26571755072,27046084648.2,29155976742.1,32454687016.8,35271839354.7,38704937144.2,41569252897.7,51068283464.6,57125459320.6,62468325028.8,73550857817.1,91477590071.6,96944431751,101370771740.3,104486886261.1,..
Bangladesh,BGD,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,2.2923,2.1631,2.7852,1.8758,1.5845,1.5742,1.7335,1.2937,1.6662,2.1008,1.8288,1.8715,1.5149,1.4759,1.3806,1.2691,1.5194,1.136,1.5642,0.9835,1.1392,1.104,1.1365,1.8775,1.0573,1.727,1.7324,1.329,2.3359,1.4577,1.3478,1.2234,1.0023,1.4527,2.0305,2.1095,1.1633,1.9725,0.9241,0.9528,1.73,0.6465,0.8141,0.9288,2.1079,1.2611,1.6288,1.4829,1.1935,1.1485,1.6752,2.3687,1.727,..
Belarus,BLR,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,968283686.2,1296124124.3,1693743257.4,1958924253.1,2082345263,2386480834.1,2703253741.5,2620196263.4,2798732256.7,3399007710,3779551001.2,4601438650.3,5300175946.7,6562099699.5,12526106963.9,15152844791,22078685409.7,28412146648.8,33932546340.5,33755733316,39573469218.4,40013829087.7,38257921211.1,37515947697.5,39584221158.1,38767563257,40734118642.4,41792363746.1,41653683788.2,39858867169.4,36774534069.5,34217084774.6,..
Belarus,BLR,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.1975,6.435,5.6533,6.1537,6.0542,5.0504,5.9503,7.0183,3.8703,2.6009,3.8306,3.4354,5.3064,6.8305,4.5786,6.1213,4.0508,6.6955,2.9082,5.0733,4.3207,5.0268,4.0464,4.3041,5.0564,3.4514,3.8419,3.6414,2.5234,0,0,0,..
Belize,BLZ,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4084800,4338910,5068965.7,4825894.4,5274044.5,4827053,9165985.1,20669097.4,33312767.1,71830514.1,63043521.2,60228528.7,69805336.4,100638089.8,98761894.3,118125320.2,121873478.7,137196602.4,132277165.4,137214241,142750749.7,161781662.7,180961169,194553505.8,198665305,255157967.5,281542136.1,450090458.6,333460184.2,416579339.1,629903800.8,721979991.7,849529037.9,1061730342.3,965854392.5,1023162269.1,1054232125.7,1075497698.7,1275782808,1291168230.7,1303876871.3,1274688747.1,1196357127.5,1249160027.9,1286836300.3,1280311151.2,1290777702.5,1339403309.2,1349377447.4,1377889086.7,1527863210.8,1452131243.3,1471192939.9,1518303204.9,1558943630.7,..
Belize,BLZ,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,7,0,0,4,4,0.7469,3.5672,4,4,7.569,5.5295,9.9412,7.6914,7.5571,3.7586,3.9007,8.6103,5.1299,7.0617,5.7094,5,7.7162,6.2292,6.2217,5.8356,5.955,4.3478,6.8314,6.5884,5.8955,8.5502,4.9989,6.6821,8.8319,6.4075,3.6135,2.9174,4.3048,4.1012,1.9352,2.0424,3.2758,0.0707,1.8357,2.9294,2.3383,2.0759,3.198,3.4875,3.2588,2.93,3.226,2.6274,3.1651,4.554,..
Benin,BEN,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,43206645.9,51050106,47315754,90483938.2,108808916.9,119207923.7,141222202.2,212376218.6,283904950.1,453818384.5,474871020.5,543224056.1,758283071.1,798438969.5,762600512.6,902878842.8,1038615913.2,1244496821.6,1170205810,1070152454.6,1110830135.6,1149708001.3,1198996389.7,1270610521.6,1382104403.8,1396447482.6,1377472571.8,1374358792.3,1467129720.3,1562316602.2,1504156540.8,1628922367.1,1851279355.1,1706632655.7,1994818354.6,1876387170.5,1254967318.4,1498259890.4,1702121197.5,2015238572.4,2284118354.5,2190453779.1,2670381365.2,3072865045.4,3646902868.7,3604375281.2,4184965533.2,4916905709.4,6891192963.8,6938801010.2,8516297040.3,10440535052.1,10927329920.1,12540297201.5,14162933686.6,..
Benin,BEN,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,1.7803,2.7617,0.4099,1.9917,2.7932,2.0067,1.5192,1.7807,4.5827,6.8108,8.2254,2.9879,3.8428,2.1075,4.7912,3.8664,4.1032,1.0664,2.5836,1.0651,1.7163,1.2326,1.4075,0.9145,0.8084,1.6764,1.1761,1.781,2.3903,2.418,1.8708,0.863,1.1056,1.7025,1.0178,1.4096,1.2421,1.5022,1.337,1.3786,1.1482,1.2879,1.1289,2.0391,2.9822,2.243,1.6867,1.9606,3.3059,2.9464,1.6398,3.5099,2.4123,2.9587,4.664,..
Bhutan,BTN,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,325908.8,1143925.1,1764110.8,2731924.9,8833074.5,20953606.6,40242793.9,67083431.5,73855715.5,83545689.9,86339685.4,89198882.7,96619573,104507960.6,105769087.6,113040448.6,119619860,171042023.7,192034098.7,211571982.8,272712510.2,386049931.1,493626169.2,601316819.9,656602174.2,721112613.6,801238273.2,693075804.2,786548880.3,934629272.1,1070492249.6,1449649027.4,1628150561,1941155641.3,2111104022.8,2389670352.4,2707950876.9,2651977085,2803804731.6,3236756638.4,3268867963.8,3160243054.4,3266699740.1,3400087106.3,..
Bhutan,BTN,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,0,0,1.6465,1.2976,1.2815,1.4299,1,5.5058,1,0,1,4.3623,0.75,9.3718,1.3061,9,0,2.0573,0,3.5517,1.1336,6.8426,5.5904,8.8873,0.8323,1.387,9.6945,0.75,4.0431,9.8816,0.5078,3.292,4.6705,2.0596,4.2397,1.3852,2,3.7057,4.1897,7.61,2.7627,3.2825,1.9553,4.8496,..
Bolivia,BOL,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,716253874.1,693954454.3,809516354.4,851175724.6,946414912,1080565198.2,1360672695.7,1803420861.4,2238360353.6,2633582875.2,2784672649.8,3310315978.8,3422096975.7,4164917350.3,4412205630.3,4898177366.7,5670015389.5,5934538201.2,4997498695.1,4229853023.5,4369976028,4158857030.9,4332374230.3,4400366539,4965186858.3,5359275052.5,5275484513.9,5313085255.3,5688227905.2,5655151008.4,5892765188.4,4794042371.9,5107005795.5,5864138345.8,6284467791.5,6967641266.1,6255767963.5,5064781761.7,5701040187.5,5780325836.3,5776504655.7,6181999152.8,6617099947.7,8141786767.5,8884014490.4,9895204080.3,10994252972.4,12990057752.2,13248377783.1,14301151537.3,15420130053.6,16025613524,15930334885.1,16311190351.2,15717587538.6,..
Bolivia,BOL,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.3104,5.3707,4.3035,4.1712,4.8522,7.3934,6.9189,7.1956,7.9096,6.3639,8.3807,7.8625,9.5306,6.4184,6.7049,5.1392,3.9337,5.3568,4.081,4.1037,4.1512,4.8499,3.0184,3.2061,3.3719,3.7982,1.7824,4.8323,1.6576,2.0477,4.22,3.2237,3.9259,3.0011,3.1716,4.8685,4.069,2.6838,3.3657,2.8146,1.9933,1.6041,3.118,3.1682,1.7741,2.2555,2.4265,2.5377,2.5294,2.5969,1.7877,1.1197,4.2078,5.5411,6.9395,..
Bosnia and Herzegovina,BIH,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2408825764.2,2791207814.6,2669145304.3,3191487155.7,4533614360.9,5584724123.6,7073464506.8,8690258362.2,11648664235.4,13182478252.4,14080358517,14356729617,12407888515.4,13058791609.5,13839008792.5,13130629004.8,11655585848.2,11664670468.5,13062518681.4,12981480931.4,12697136611.3,13980162216.6,13746604227.8,13439997978.9,13868345420.2,13888491676.4,..
Bosnia and Herzegovina,BIH,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4529,3.4126,2.0321,0.75,1.3711,1.4025,1.8976,3.1169,3.9364,4.4431,1.6782,1.0747,2.6329,1.2504,1.4529,1.164,0.8667,1.7073,1.1731,1.4494,1.3534,1.0699,4.0488,2.2178,4.6915,4.3292,..
Botswana,BWA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,17358400,33201565.7,74756512,114920842.5,134055048,147979450.1,166353134.3,185561932.5,125537379.1,130018668,135629101.5,159540360.1,204807763.8,228122753.2,266914783.7,345662733.4,407035314.5,543402800.4,532601060.4,549840386.8,552920438.5,612559218.7,606348584.4,663983873,700397765.1,717153185,626530347.7,574727348,532169048.7,510191242.4,452434627.4,400352880.4,491350071,514126449.3,515796292.8,460538960.4,364731487.2,425189546.8,448508779.9,1643300883.2,1806938426.7,2395188968.7,2517445031.3,2378002492.2,2490383552.1,2223000319.7,2121220930.7,1732142195.8,1773968857.7,1564146563.7,1602987277.9,1997456430.5,2002717072.9,2184503342.8,2317990593,..
Botswana,BWA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,0.6249,5.1807,0.9118,1.0817,5.7436,2.9698,2.3537,5.1167,8.9836,1.5616,6.0149,7.3981,6.9092,9.9874,9.876,8.142,6.8475,4.6635,3.6373,4.9404,6.8417,1.2833,5.1708,3.6638,4.0081,0,3.8939,2.4999,4.2773,3.9999,0,3.8819,0,3.1861,3.125,0,4.5304,3.3318,0,0.7878,1.1441,3.6447,1.9382,3.75,3.2324,3.75,3.75,2.3519,3.75,0,5.3972,0.7876,1.253,3.7048,0.01,..
Brazil,BRA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5984162468.6,7726273573.1,11863655548.9,15066000213.8,22464958636,27781563139.4,33801318618.9,42500176105.4,55032094032.5,61795286977.7,71983934096.8,81914155928.9,94428719113.5,99022210538.2,104364922436.4,104173244270.1,109645181057.1,120476573202.5,118039405885,114930095027.7,120311895094.7,121336709129.8,129535948557.2,144599577124.3,152903103557.7,160964228343.5,181793526989.2,198980293495.1,241998415763.8,245114967226,242511685521.8,229959717402.1,231944181034.5,235907984168.4,220693592600.6,188364545589.9,194303018016.9,238444452622.6,262957236462.6,281651138432.4,352364412862.6,404046105342.1,440496598192.8,483734834011.9,556919631071.7,543397356309.8,543257228545.3,543000470110.9,557765380774.6,568708887352.2,549329010779,571193915507.8,579257850288.2,607387151485.1,605463780812.8,..
Brazil,BRA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,6.7313,7.1702,7.0888,8.5966,9.8925,8.6018,7.8985,7.5696,9.6744,11.3563,11.8966,14.9496,12.095,10.9226,12.1976,8.9212,8.2296,7.6954,9.3441,8.8199,8.1677,7.3628,6.7945,7.25,7.8199,7.2049,8.0936,7.3202,7.2356,8.8304,8.4514,6.3222,7.4306,7.0973,6.293,7.5401,7.0386,7.2223,4.8027,4.1106,2.973,4.0761,2.7698,2.3599,2.568,1.1095,4.5299,3.9851,6.3833,4.3986,4.2892,3.394,6.4765,7.1876,6.7574,..
Burkina Faso,BFA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,20789505.9,23598002.3,20015915.3,31067227.5,47354443.4,62537911.1,85306252,164285524.9,262707189,295034801.5,330416655.7,328158612.3,351832578.4,397717113.7,409962570.8,511100955.5,639696853.1,827502134.8,845249596.1,717259802.1,833673417.3,967441445.2,1039802411.9,1118907234.9,1135033979.4,1274258080.3,1301463551.1,1307801527.1,1470373375.7,1608245528.6,1446330172.4,1516006603.1,1564526409.9,1757847852.1,1944506311.9,2011339006.1,1143923817.7,1969571660.4,2674882379,3723010559.1,4807758194.5,5977740713.9,7439424331.8,8946024649.5,10302548966.3,12601802193.7,10251883007.9,12771161142.4,10625588206.9,9160899696.4,9769403426.9,10332659621,9905922029.1,10477855860.6,10845161721.4,..
Burkina Faso,BFA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.325,2.5279,3.1085,0.7591,1.3918,1.2843,1.9927,1.5531,4.6777,3.7585,4.3195,5.0025,2.1856,3.3139,3.7155,2.2438,2.3476,2.9169,2.5974,1.6928,2.529,0.9928,0.75,1.1981,1.7673,0.75,1.4687,1.1017,2.7839,1.0479,1.3836,0.9347,1.4012,0.8779,0.8974,1.2147,0.7943,1.2502,1.1123,0.8847,1.9824,1.6277,1.1804,2.0482,2.0572,1.1053,0.7182,1.0275,1.4483,1.2114,1.3902,1.2809,1.7459,0.4913,1.3459,..
Burundi,BDI,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14970400.9,13628499,6895385.6,7780758.4,9437482,19378709.7,22365684.2,47221848.4,74679956.5,136189377,165719681.3,178613654.8,227431810.4,307726678.6,348008143.1,455096618.9,570430014.5,769586468.4,800694146.9,888845816.1,906936375.2,963475598.4,1026584699.6,1065645817.3,1127404969,1161951393.2,1130746660.3,1068957656.4,1121825243.5,1153732063.6,1125869260.9,1093536451,1232214637.4,1348337839.1,1357933155.3,1287893069.1,1371901889.5,1409730477.1,1390288828.7,607188101.8,620881162,605057004.8,663926347.2,680219691.9,691128126.4,626941607.8,603715776.7,608422362.7,593765019,628698017.3,665065566.7,975977735.5,946930431.9,1033705051.6,1023879227.4,..
Burundi,BDI,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.938,0,0,6.4119,3.1073,3.3806,1.4644,2.088,1.9796,0.4732,1.3423,2.9474,5.1599,4.3327,2.175,1.3771,1.429,1.933,1.1454,0.99,0.8604,1.1381,0.7294,1.058,0.75,0.8247,0,0,2,1.27,1.6944,0.75,0.75,0,0.7499,0.7499,0,1.4829,1.0552,0.4444,0,1.3194,0.5037,0.7622,0.5097,1.4629,2,1.7,1.4617,1.6929,0,1.9545,2,1.4047,8,..
Cabo Verde,CPV,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,39376101.9,59016887.4,71696307,76251079.2,94918904.3,113301983.5,129541097.3,124352364,126041739.9,133755465,134240227.2,141994227,147571336.8,175919927.3,214117753.8,202637635.8,206529452.3,246754113.6,328538337,319703769.2,345641178.3,387894289.8,441401882.3,464179206.7,477481514.4,524173293.2,580581230.6,626141362.5,724585647.4,884895435.6,1041521701,1607699439.1,1968454491.1,1852837788.6,1841259211.7,1837379413.6,2115033204,2090969867.7,2153271383.5,2429314534.4,2456644490,2402574451.3,2462649634.6,2359581722.2,..
Cabo Verde,CPV,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,7.4338,0.6883,3.8916,1.3983,2.7722,0.6359,0.881,1.7516,1.0324,1.5298,0.4988,1.9735,2.0338,3.2408,0.75,0.75,0.75,1.1934,0.7986,2.8767,2.6504,0.8691,1.2823,2.6846,3.4945,2.8904,1.3129,1.8307,1.4579,1.5473,1.071,0.7578,0.99,0.4403,1.235,1.6302,0.9974,0.7745,1.0081,0.8556,0.8204,0.7371,3.1925,2.9284,..
Cambodia,KHM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,163589000,163609000,163629000,163649000,163669000,186616660.8,190280363,189218800.8,253725961.9,264873693.3,1698280868.8,1674463038.5,1657688468.3,1743207879.7,1854015535.6,1916699701,1931499360,2001835074.1,2067765596.3,2108290127.2,2178847689.5,2391328664.2,2681720223.1,2890524251.2,2934613692.7,3033315872.6,2248479410.3,2648360714.7,3303650951.5,4010466367.2,4655287804,6749242998.3,7619793338,8320161444.1,9438769397.9,10063760399.9,11434259074.2,13548715757.7,15362550605.3,17593817433.3,20050196516.8,22473750966.3,22533630678.5,20977325204.1,..
Cambodia,KHM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0.8767,1.0084,1.7541,3.3232,1.355,0.75,1.1318,1.4096,0.8642,1.129,1.062,0.9404,1.2763,0.9468,1.5442,1.0189,1.1379,1.4832,1.1529,1.6484,1.2861,1.3282,0.8937,1.0726,0.736,1.6515,0.9254,0.9153,0.9865,0.9872,1.5942,2.2859,..
Cameroon,CMR,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,145926448.1,180102180.3,221568381.9,265900308.6,323585813.7,441409824.4,610919470,1112883432.3,1529103944.1,2172010618.9,2572800048.4,2646367541.9,2802933669.6,2895588378.1,2895906089.6,3161506000.8,4137225986,4588512728.7,4812725442.2,5364587527.1,6562505108,6767223905.9,7514931937.2,7745306458.5,9358516039,10953419023.3,11074529701.3,10751459761.8,11317978713.1,10765384769.6,10561281361.4,9748844313,10285903206,11408147625.6,10855782708.2,7700089817.9,3418558775.7,3085552120.7,2835553588.4,3237320906.9,3190178368.7,3094521348.4,3887899904.7,5177990160,5765541169.1,7304904667,7890233642.2,10049854104.8,11004928184.8,12928642115.2,14723493939.9,15377892944.4,15122663059.8,15402026302.1,15770789430.1,..
Cameroon,CMR,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.662,4.3255,4.9524,1.9522,6.0169,4.8458,5.7479,5.2075,6.7088,8.643,6.7586,6.8418,8.2419,6.9433,4.5597,7.5825,6.6997,5.8333,4.2591,6.7218,6.5733,6.1375,4.2967,4.8837,2.4439,2.5883,1.3071,2.4377,1.2622,1.9824,0.9177,2.423,1.2254,1.7385,1.5143,0.3932,1.3793,0.9211,0.674,1.3016,0.9175,1.8018,1.8826,1.8089,1.0616,4.5707,1.0054,1.5317,1.1723,1.3465,1.0485,2.9263,1.2432,1.9891,5.6499,..
